Date_parsed,State,Year,Month,Data Value,State Name
2017-05-01,OR,2017,May,501.0,Oregon
2017-11-01,OR,2017,November,547.0,Oregon
2017-10-01,OR,2017,October,546.0,Oregon
2017-09-01,OR,2017,September,529.0,Oregon
2018-04-01,OR,2018,April,554.0,Oregon
2018-08-01,OR,2018,August,562.0,Oregon
2018-12-01,OR,2018,December,556.0,Oregon
2018-02-01,OR,2018,February,534.0,Oregon
2018-01-01,OR,2018,January,543.0,Oregon
2018-07-01,OR,2018,July,572.0,Oregon
2018-06-01,OR,2018,June,574.0,Oregon
2018-03-01,OR,2018,March,544.0,Oregon
2018-05-01,OR,2018,May,566.0,Oregon
2018-11-01,OR,2018,November,543.0,Oregon
2018-10-01,OR,2018,October,541.0,Oregon
2018-09-01,OR,2018,September,554.0,Oregon
2019-04-01,OR,2019,April,570.0,Oregon
2019-08-01,OR,2019,August,586.0,Oregon
2019-12-01,OR,2019,December,610.0,Oregon
2019-02-01,OR,2019,February,555.0,Oregon
2019-01-01,OR,2019,January,547.0,Oregon
2019-07-01,OR,2019,July,577.0,Oregon
2019-06-01,OR,2019,June,563.0,Oregon
2019-03-01,OR,2019,March,564.0,Oregon
2019-05-01,OR,2019,May,556.0,Oregon
2019-11-01,OR,2019,November,605.0,Oregon
2019-10-01,OR,2019,October,598.0,Oregon
2019-09-01,OR,2019,September,595.0,Oregon
2020-04-01,OR,2020,April,644.0,Oregon
2020-08-01,OR,2020,August,734.0,Oregon
2020-12-01,OR,2020,December,797.0,Oregon
2020-02-01,OR,2020,February,624.0,Oregon
2020-01-01,OR,2020,January,621.0,Oregon
2020-07-01,OR,2020,July,715.0,Oregon
2020-06-01,OR,2020,June,701.0,Oregon
2020-03-01,OR,2020,March,633.0,Oregon
2020-05-01,OR,2020,May,701.0,Oregon
2020-11-01,OR,2020,November,787.0,Oregon
2020-10-01,OR,2020,October,763.0,Oregon
2020-09-01,OR,2020,September,745.0,Oregon
2021-02-01,OR,2021,February,856.0,Oregon
2021-01-01,OR,2021,January,836.0,Oregon
2021-03-01,OR,2021,March,879.0,Oregon
2015-04-01,PA,2015,April,2862.0,Pennsylvania
2015-08-01,PA,2015,August,3075.0,Pennsylvania
2015-12-01,PA,2015,December,3263.0,Pennsylvania
2015-02-01,PA,2015,February,2815.0,Pennsylvania
2015-01-01,PA,2015,January,2788.0,Pennsylvania
2015-07-01,PA,2015,July,3012.0,Pennsylvania
2015-06-01,PA,2015,June,2964.0,Pennsylvania
2015-03-01,PA,2015,March,2836.0,Pennsylvania
2015-05-01,PA,2015,May,2878.0,Pennsylvania
2015-11-01,PA,2015,November,3250.0,Pennsylvania
2015-10-01,PA,2015,October,3203.0,Pennsylvania
2015-09-01,PA,2015,September,3131.0,Pennsylvania
2016-04-01,PA,2016,April,3601.0,Pennsylvania
2016-08-01,PA,2016,August,3890.0,Pennsylvania
2016-12-01,PA,2016,December,4648.0,Pennsylvania
2016-02-01,PA,2016,February,3414.0,Pennsylvania
2016-01-01,PA,2016,January,3269.0,Pennsylvania
2016-07-01,PA,2016,July,3797.0,Pennsylvania
2016-06-01,PA,2016,June,3657.0,Pennsylvania
2016-03-01,PA,2016,March,3526.0,Pennsylvania
2016-05-01,PA,2016,May,3632.0,Pennsylvania
2016-11-01,PA,2016,November,4358.0,Pennsylvania
2016-10-01,PA,2016,October,4158.0,Pennsylvania
2016-09-01,PA,2016,September,4030.0,Pennsylvania
2017-04-01,PA,2017,April,5220.0,Pennsylvania
2017-08-01,PA,2017,August,5695.0,Pennsylvania
2017-12-01,PA,2017,December,5434.0,Pennsylvania
2017-02-01,PA,2017,February,4960.0,Pennsylvania
2017-01-01,PA,2017,January,4875.0,Pennsylvania
2017-07-01,PA,2017,July,5573.0,Pennsylvania
2017-06-01,PA,2017,June,5508.0,Pennsylvania
2017-03-01,PA,2017,March,5107.0,Pennsylvania
2017-05-01,PA,2017,May,5386.0,Pennsylvania
2017-11-01,PA,2017,November,5586.0,Pennsylvania
2017-10-01,PA,2017,October,5642.0,Pennsylvania
2017-09-01,PA,2017,September,5697.0,Pennsylvania
2018-04-01,PA,2018,April,4912.0,Pennsylvania
2018-08-01,PA,2018,August,4633.0,Pennsylvania
2018-12-01,PA,2018,December,4415.0,Pennsylvania
2018-02-01,PA,2018,February,5134.0,Pennsylvania
2018-01-01,PA,2018,January,5303.0,Pennsylvania
2018-07-01,PA,2018,July,4741.0,Pennsylvania
2018-06-01,PA,2018,June,4806.0,Pennsylvania
2018-03-01,PA,2018,March,4982.0,Pennsylvania
2018-05-01,PA,2018,May,4833.0,Pennsylvania
2018-11-01,PA,2018,November,4475.0,Pennsylvania
2018-10-01,PA,2018,October,4570.0,Pennsylvania
2018-09-01,PA,2018,September,4587.0,Pennsylvania
2019-04-01,PA,2019,April,4379.0,Pennsylvania
2019-08-01,PA,2019,August,4277.0,Pennsylvania
2019-12-01,PA,2019,December,4444.0,Pennsylvania
2019-02-01,PA,2019,February,4408.0,Pennsylvania
2019-01-01,PA,2019,January,4403.0,Pennsylvania
2019-07-01,PA,2019,July,4257.0,Pennsylvania
2019-06-01,PA,2019,June,4282.0,Pennsylvania
2019-03-01,PA,2019,March,4410.0,Pennsylvania
2019-05-01,PA,2019,May,4337.0,Pennsylvania
2019-11-01,PA,2019,November,4348.0,Pennsylvania
2019-10-01,PA,2019,October,4275.0,Pennsylvania
2019-09-01,PA,2019,September,4269.0,Pennsylvania
2020-04-01,PA,2020,April,4699.0,Pennsylvania
2020-08-01,PA,2020,August,5072.0,Pennsylvania
2020-12-01,PA,2020,December,5178.0,Pennsylvania
2020-02-01,PA,2020,February,4552.0,Pennsylvania
2020-01-01,PA,2020,January,4483.0,Pennsylvania
2020-07-01,PA,2020,July,5036.0,Pennsylvania
2020-06-01,PA,2020,June,4928.0,Pennsylvania
2020-03-01,PA,2020,March,4595.0,Pennsylvania
2020-05-01,PA,2020,May,4824.0,Pennsylvania
2020-11-01,PA,2020,November,5199.0,Pennsylvania
2020-10-01,PA,2020,October,5172.0,Pennsylvania
2020-09-01,PA,2020,September,5149.0,Pennsylvania
2021-02-01,PA,2021,February,5294.0,Pennsylvania
2021-01-01,PA,2021,January,5228.0,Pennsylvania
2021-03-01,PA,2021,March,5321.0,Pennsylvania
2015-04-01,RI,2015,April,267.0,Rhode Island
2015-08-01,RI,2015,August,308.0,Rhode Island
2015-12-01,RI,2015,December,319.0,Rhode Island
2015-02-01,RI,2015,February,254.0,Rhode Island
2015-01-01,RI,2015,January,250.0,Rhode Island
2015-07-01,RI,2015,July,308.0,Rhode Island
2015-06-01,RI,2015,June,296.0,Rhode Island
2015-03-01,RI,2015,March,262.0,Rhode Island
2015-05-01,RI,2015,May,282.0,Rhode Island
2015-11-01,RI,2015,November,323.0,Rhode Island
2015-10-01,RI,2015,October,322.0,Rhode Island
2015-09-01,RI,2015,September,326.0,Rhode Island
2016-04-01,RI,2016,April,328.0,Rhode Island
2016-08-01,RI,2016,August,337.0,Rhode Island
2016-12-01,RI,2016,December,346.0,Rhode Island
2016-02-01,RI,2016,February,322.0,Rhode Island
2016-01-01,RI,2016,January,320.0,Rhode Island
2016-07-01,RI,2016,July,333.0,Rhode Island
2016-06-01,RI,2016,June,338.0,Rhode Island
2016-03-01,RI,2016,March,322.0,Rhode Island
2016-05-01,RI,2016,May,329.0,Rhode Island
2016-11-01,RI,2016,November,344.0,Rhode Island
2016-10-01,RI,2016,October,330.0,Rhode Island
2016-09-01,RI,2016,September,329.0,Rhode Island
2017-04-01,RI,2017,April,339.0,Rhode Island
2017-08-01,RI,2017,August,326.0,Rhode Island
2017-12-01,RI,2017,December,332.0,Rhode Island
2017-02-01,RI,2017,February,340.0,Rhode Island
2017-01-01,RI,2017,January,350.0,Rhode Island
2017-07-01,RI,2017,July,321.0,Rhode Island
2017-06-01,RI,2017,June,320.0,Rhode Island
2017-03-01,RI,2017,March,346.0,Rhode Island
2017-05-01,RI,2017,May,324.0,Rhode Island
2017-11-01,RI,2017,November,326.0,Rhode Island
2017-10-01,RI,2017,October,332.0,Rhode Island
2017-09-01,RI,2017,September,330.0,Rhode Island
2018-04-01,RI,2018,April,313.0,Rhode Island
2018-08-01,RI,2018,August,329.0,Rhode Island
2018-12-01,RI,2018,December,331.0,Rhode Island
2018-02-01,RI,2018,February,317.0,Rhode Island
2018-01-01,RI,2018,January,321.0,Rhode Island
2018-07-01,RI,2018,July,330.0,Rhode Island
2018-06-01,RI,2018,June,332.0,Rhode Island
2018-03-01,RI,2018,March,309.0,Rhode Island
2018-05-01,RI,2018,May,329.0,Rhode Island
2018-11-01,RI,2018,November,334.0,Rhode Island
2018-10-01,RI,2018,October,333.0,Rhode Island
2018-09-01,RI,2018,September,328.0,Rhode Island
2019-04-01,RI,2019,April,345.0,Rhode Island
2019-08-01,RI,2019,August,341.0,Rhode Island
2019-12-01,RI,2019,December,317.0,Rhode Island
2019-02-01,RI,2019,February,345.0,Rhode Island
2019-01-01,RI,2019,January,344.0,Rhode Island
2019-07-01,RI,2019,July,345.0,Rhode Island
2019-06-01,RI,2019,June,341.0,Rhode Island
2019-03-01,RI,2019,March,348.0,Rhode Island
2019-05-01,RI,2019,May,349.0,Rhode Island
2019-11-01,RI,2019,November,318.0,Rhode Island
2019-10-01,RI,2019,October,325.0,Rhode Island
2019-09-01,RI,2019,September,334.0,Rhode Island
2020-04-01,RI,2020,April,340.0,Rhode Island
2020-08-01,RI,2020,August,376.0,Rhode Island
2020-12-01,RI,2020,December,397.0,Rhode Island
2020-02-01,RI,2020,February,326.0,Rhode Island
2020-01-01,RI,2020,January,318.0,Rhode Island
2020-07-01,RI,2020,July,359.0,Rhode Island
2020-06-01,RI,2020,June,346.0,Rhode Island
2020-03-01,RI,2020,March,327.0,Rhode Island
2020-05-01,RI,2020,May,343.0,Rhode Island
2020-11-01,RI,2020,November,396.0,Rhode Island
2020-10-01,RI,2020,October,392.0,Rhode Island
2020-09-01,RI,2020,September,391.0,Rhode Island
2021-02-01,RI,2021,February,408.0,Rhode Island
2021-01-01,RI,2021,January,402.0,Rhode Island
2021-03-01,RI,2021,March,405.0,Rhode Island
2015-04-01,SC,2015,April,709.0,South Carolina
2015-08-01,SC,2015,August,744.0,South Carolina
2015-12-01,SC,2015,December,736.0,South Carolina
2015-02-01,SC,2015,February,699.0,South Carolina
2015-01-01,SC,2015,January,692.0,South Carolina
2015-07-01,SC,2015,July,726.0,South Carolina
2015-06-01,SC,2015,June,730.0,South Carolina
2015-03-01,SC,2015,March,710.0,South Carolina
2015-05-01,SC,2015,May,726.0,South Carolina
2015-11-01,SC,2015,November,738.0,South Carolina
2015-10-01,SC,2015,October,747.0,South Carolina
2015-09-01,SC,2015,September,735.0,South Carolina
2016-04-01,SC,2016,April,771.0,South Carolina
2016-08-01,SC,2016,August,822.0,South Carolina
2016-12-01,SC,2016,December,871.0,South Carolina
2016-02-01,SC,2016,February,722.0,South Carolina
2016-01-01,SC,2016,January,730.0,South Carolina
2016-07-01,SC,2016,July,822.0,South Carolina
2016-06-01,SC,2016,June,804.0,South Carolina
2016-03-01,SC,2016,March,733.0,South Carolina
2016-05-01,SC,2016,May,775.0,South Carolina
2016-11-01,SC,2016,November,842.0,South Carolina
2016-10-01,SC,2016,October,846.0,South Carolina
2016-09-01,SC,2016,September,831.0,South Carolina
2017-04-01,SC,2017,April,934.0,South Carolina
2017-08-01,SC,2017,August,999.0,South Carolina
2017-12-01,SC,2017,December,1001.0,South Carolina
2017-02-01,SC,2017,February,934.0,South Carolina
2017-01-01,SC,2017,January,903.0,South Carolina
2017-07-01,SC,2017,July,981.0,South Carolina
2017-06-01,SC,2017,June,978.0,South Carolina
2017-03-01,SC,2017,March,924.0,South Carolina
2017-05-01,SC,2017,May,964.0,South Carolina
2017-11-01,SC,2017,November,1028.0,South Carolina
2017-10-01,SC,2017,October,1012.0,South Carolina
2017-09-01,SC,2017,September,1020.0,South Carolina
2018-04-01,SC,2018,April,1057.0,South Carolina
2018-08-01,SC,2018,August,1053.0,South Carolina
2018-12-01,SC,2018,December,1106.0,South Carolina
2018-02-01,SC,2018,February,992.0,South Carolina
2018-01-01,SC,2018,January,993.0,South Carolina
2018-07-01,SC,2018,July,1057.0,South Carolina
2018-06-01,SC,2018,June,1039.0,South Carolina
2018-03-01,SC,2018,March,1023.0,South Carolina
2018-05-01,SC,2018,May,1046.0,South Carolina
2018-11-01,SC,2018,November,1064.0,South Carolina
2018-10-01,SC,2018,October,1064.0,South Carolina
2018-09-01,SC,2018,September,1048.0,South Carolina
2019-04-01,SC,2019,April,1069.0,South Carolina
2019-08-01,SC,2019,August,1083.0,South Carolina
2019-12-01,SC,2019,December,1131.0,South Carolina
2019-02-01,SC,2019,February,1118.0,South Carolina
2019-01-01,SC,2019,January,1116.0,South Carolina
2019-07-01,SC,2019,July,1057.0,South Carolina
2019-06-01,SC,2019,June,1059.0,South Carolina
2019-03-01,SC,2019,March,1104.0,South Carolina
2019-05-01,SC,2019,May,1064.0,South Carolina
2019-11-01,SC,2019,November,1133.0,South Carolina
2019-10-01,SC,2019,October,1109.0,South Carolina
2019-09-01,SC,2019,September,1107.0,South Carolina
2020-04-01,SC,2020,April,1304.0,South Carolina
2020-08-01,SC,2020,August,1586.0,South Carolina
2020-12-01,SC,2020,December,1729.0,South Carolina
2020-02-01,SC,2020,February,1176.0,South Carolina
2020-01-01,SC,2020,January,1148.0,South Carolina
2020-07-01,SC,2020,July,1535.0,South Carolina
2020-06-01,SC,2020,June,1469.0,South Carolina
2020-03-01,SC,2020,March,1244.0,South Carolina
2020-05-01,SC,2020,May,1389.0,South Carolina
2020-11-01,SC,2020,November,1694.0,South Carolina
2020-10-01,SC,2020,October,1651.0,South Carolina
2020-09-01,SC,2020,September,1626.0,South Carolina
2021-02-01,SC,2021,February,1792.0,South Carolina
2021-01-01,SC,2021,January,1774.0,South Carolina
2021-03-01,SC,2021,March,1811.0,South Carolina
2015-04-01,SD,2015,April,57.0,South Dakota
2015-08-01,SD,2015,August,64.0,South Dakota
2015-12-01,SD,2015,December,62.0,South Dakota
2015-02-01,SD,2015,February,59.0,South Dakota
2015-01-01,SD,2015,January,60.0,South Dakota
2015-07-01,SD,2015,July,66.0,South Dakota
2015-06-01,SD,2015,June,59.0,South Dakota
2015-03-01,SD,2015,March,61.0,South Dakota
2015-05-01,SD,2015,May,55.0,South Dakota
2015-11-01,SD,2015,November,60.0,South Dakota
2015-10-01,SD,2015,October,62.0,South Dakota
2015-09-01,SD,2015,September,62.0,South Dakota
2016-04-01,SD,2016,April,70.0,South Dakota
2016-08-01,SD,2016,August,65.0,South Dakota
2016-12-01,SD,2016,December,69.0,South Dakota
2016-02-01,SD,2016,February,65.0,South Dakota
2016-01-01,SD,2016,January,63.0,South Dakota
2016-07-01,SD,2016,July,63.0,South Dakota
2016-06-01,SD,2016,June,68.0,South Dakota
2016-03-01,SD,2016,March,66.0,South Dakota
2016-05-01,SD,2016,May,70.0,South Dakota
2016-11-01,SD,2016,November,71.0,South Dakota
2016-10-01,SD,2016,October,69.0,South Dakota
2016-09-01,SD,2016,September,70.0,South Dakota
2017-04-01,SD,2017,April,70.0,South Dakota
2017-08-01,SD,2017,August,76.0,South Dakota
2017-12-01,SD,2017,December,75.0,South Dakota
2017-02-01,SD,2017,February,74.0,South Dakota
2017-01-01,SD,2017,January,75.0,South Dakota
2017-07-01,SD,2017,July,75.0,South Dakota
2017-06-01,SD,2017,June,75.0,South Dakota
2017-03-01,SD,2017,March,70.0,South Dakota
2017-05-01,SD,2017,May,75.0,South Dakota
2017-11-01,SD,2017,November,76.0,South Dakota
2017-10-01,SD,2017,October,75.0,South Dakota
2017-09-01,SD,2017,September,75.0,South Dakota
2018-04-01,SD,2018,April,64.0,South Dakota
2018-08-01,SD,2018,August,58.0,South Dakota
2018-12-01,SD,2018,December,57.0,South Dakota
2018-02-01,SD,2018,February,64.0,South Dakota
2018-01-01,SD,2018,January,69.0,South Dakota
2018-07-01,SD,2018,July,62.0,South Dakota
2018-06-01,SD,2018,June,62.0,South Dakota
2018-03-01,SD,2018,March,67.0,South Dakota
2018-05-01,SD,2018,May,61.0,South Dakota
2018-11-01,SD,2018,November,55.0,South Dakota
2018-10-01,SD,2018,October,58.0,South Dakota
2018-09-01,SD,2018,September,55.0,South Dakota
2019-04-01,SD,2019,April,65.0,South Dakota
2019-08-01,SD,2019,August,78.0,South Dakota
2019-12-01,SD,2019,December,88.0,South Dakota
2019-02-01,SD,2019,February,64.0,South Dakota
2019-01-01,SD,2019,January,56.0,South Dakota
2019-07-01,SD,2019,July,71.0,South Dakota
2019-06-01,SD,2019,June,72.0,South Dakota
2019-03-01,SD,2019,March,62.0,South Dakota
2019-05-01,SD,2019,May,69.0,South Dakota
2019-11-01,SD,2019,November,89.0,South Dakota
2019-10-01,SD,2019,October,84.0,South Dakota
2019-09-01,SD,2019,September,84.0,South Dakota
2020-04-01,SD,2020,April,95.0,South Dakota
2020-08-01,SD,2020,August,84.0,South Dakota
2020-12-01,SD,2020,December,74.0,South Dakota
2020-02-01,SD,2020,February,87.0,South Dakota
2020-01-01,SD,2020,January,88.0,South Dakota
2020-07-01,SD,2020,July,91.0,South Dakota
2020-06-01,SD,2020,June,91.0,South Dakota
2020-03-01,SD,2020,March,92.0,South Dakota
2020-05-01,SD,2020,May,91.0,South Dakota
2020-11-01,SD,2020,November,70.0,South Dakota
2020-10-01,SD,2020,October,75.0,South Dakota
2020-09-01,SD,2020,September,80.0,South Dakota
2021-02-01,SD,2021,February,81.0,South Dakota
2021-01-01,SD,2021,January,76.0,South Dakota
2021-03-01,SD,2021,March,77.0,South Dakota
2015-04-01,TN,2015,April,1302.0,Tennessee
2015-08-01,TN,2015,August,1388.0,Tennessee
2015-12-01,TN,2015,December,1455.0,Tennessee
2015-02-01,TN,2015,February,1278.0,Tennessee
2015-01-01,TN,2015,January,1296.0,Tennessee
2015-07-01,TN,2015,July,1375.0,Tennessee
2015-06-01,TN,2015,June,1349.0,Tennessee
2015-03-01,TN,2015,March,1311.0,Tennessee
2015-05-01,TN,2015,May,1331.0,Tennessee
2015-11-01,TN,2015,November,1430.0,Tennessee
2015-10-01,TN,2015,October,1440.0,Tennessee
2015-09-01,TN,2015,September,1412.0,Tennessee
2016-04-01,TN,2016,April,1510.0,Tennessee
2016-08-01,TN,2016,August,1579.0,Tennessee
2016-12-01,TN,2016,December,1643.0,Tennessee
2016-02-01,TN,2016,February,1515.0,Tennessee
2016-01-01,TN,2016,January,1488.0,Tennessee
2016-07-01,TN,2016,July,1552.0,Tennessee
2016-06-01,TN,2016,June,1515.0,Tennessee
2016-03-01,TN,2016,March,1502.0,Tennessee
2016-05-01,TN,2016,May,1525.0,Tennessee
2016-11-01,TN,2016,November,1629.0,Tennessee
2016-10-01,TN,2016,October,1589.0,Tennessee
2016-09-01,TN,2016,September,1585.0,Tennessee
2017-04-01,TN,2017,April,1724.0,Tennessee
2017-08-01,TN,2017,August,1736.0,Tennessee
2017-12-01,TN,2017,December,1783.0,Tennessee
2017-02-01,TN,2017,February,1652.0,Tennessee
2017-01-01,TN,2017,January,1643.0,Tennessee
2017-07-01,TN,2017,July,1745.0,Tennessee
2017-06-01,TN,2017,June,1758.0,Tennessee
2017-03-01,TN,2017,March,1691.0,Tennessee
2017-05-01,TN,2017,May,1737.0,Tennessee
2017-11-01,TN,2017,November,1760.0,Tennessee
2017-10-01,TN,2017,October,1768.0,Tennessee
2017-09-01,TN,2017,September,1764.0,Tennessee
2018-04-01,TN,2018,April,1787.0,Tennessee
2018-08-01,TN,2018,August,1835.0,Tennessee
2018-12-01,TN,2018,December,1837.0,Tennessee
2018-02-01,TN,2018,February,1792.0,Tennessee
2018-01-01,TN,2018,January,1765.0,Tennessee
2018-07-01,TN,2018,July,1825.0,Tennessee
2018-06-01,TN,2018,June,1810.0,Tennessee
2018-03-01,TN,2018,March,1786.0,Tennessee
2018-05-01,TN,2018,May,1802.0,Tennessee
2018-11-01,TN,2018,November,1851.0,Tennessee
2018-10-01,TN,2018,October,1837.0,Tennessee
2018-09-01,TN,2018,September,1831.0,Tennessee
2019-04-01,TN,2019,April,1903.0,Tennessee
2019-08-01,TN,2019,August,1999.0,Tennessee
2019-12-01,TN,2019,December,2138.0,Tennessee
2019-02-01,TN,2019,February,1861.0,Tennessee
2019-01-01,TN,2019,January,1881.0,Tennessee
2019-07-01,TN,2019,July,1986.0,Tennessee
2019-06-01,TN,2019,June,1965.0,Tennessee
2019-03-01,TN,2019,March,1881.0,Tennessee
2019-05-01,TN,2019,May,1920.0,Tennessee
2019-11-01,TN,2019,November,2116.0,Tennessee
2019-10-01,TN,2019,October,2081.0,Tennessee
2019-09-01,TN,2019,September,2033.0,Tennessee
2020-04-01,TN,2020,April,2354.0,Tennessee
2020-08-01,TN,2020,August,2827.0,Tennessee
2020-12-01,TN,2020,December,3090.0,Tennessee
2020-02-01,TN,2020,February,2202.0,Tennessee
2020-01-01,TN,2020,January,2161.0,Tennessee
2020-07-01,TN,2020,July,2728.0,Tennessee
2020-06-01,TN,2020,June,2634.0,Tennessee
2020-03-01,TN,2020,March,2274.0,Tennessee
2020-05-01,TN,2020,May,2520.0,Tennessee
2020-11-01,TN,2020,November,3025.0,Tennessee
2020-10-01,TN,2020,October,2975.0,Tennessee
2020-09-01,TN,2020,September,2891.0,Tennessee
2021-02-01,TN,2021,February,3314.0,Tennessee
2021-01-01,TN,2021,January,3211.0,Tennessee
2021-03-01,TN,2021,March,3400.0,Tennessee
2015-04-01,TX,2015,April,2533.0,Texas
2015-08-01,TX,2015,August,2590.0,Texas
2015-12-01,TX,2015,December,2579.0,Texas
2015-02-01,TX,2015,February,2520.0,Texas
2015-01-01,TX,2015,January,2577.0,Texas
2015-07-01,TX,2015,July,2564.0,Texas
2015-06-01,TX,2015,June,2517.0,Texas
2015-03-01,TX,2015,March,2544.0,Texas
2015-05-01,TX,2015,May,2539.0,Texas
2015-11-01,TX,2015,November,2591.0,Texas
2015-10-01,TX,2015,October,2625.0,Texas
2015-09-01,TX,2015,September,2615.0,Texas
2016-04-01,TX,2016,April,2685.0,Texas
2016-08-01,TX,2016,August,2741.0,Texas
2016-12-01,TX,2016,December,2812.0,Texas
2016-02-01,TX,2016,February,2645.0,Texas
2016-01-01,TX,2016,January,2593.0,Texas
2016-07-01,TX,2016,July,2731.0,Texas
2016-06-01,TX,2016,June,2724.0,Texas
2016-03-01,TX,2016,March,2645.0,Texas
2016-05-01,TX,2016,May,2697.0,Texas
2016-11-01,TX,2016,November,2773.0,Texas
2016-10-01,TX,2016,October,2749.0,Texas
2016-09-01,TX,2016,September,2762.0,Texas
2017-04-01,TX,2017,April,2797.0,Texas
2017-08-01,TX,2017,August,2855.0,Texas
2017-12-01,TX,2017,December,2950.0,Texas
2017-02-01,TX,2017,February,2813.0,Texas
2017-01-01,TX,2017,January,2810.0,Texas
2017-07-01,TX,2017,July,2878.0,Texas
2017-06-01,TX,2017,June,2840.0,Texas
2017-03-01,TX,2017,March,2814.0,Texas
2017-05-01,TX,2017,May,2830.0,Texas
2017-11-01,TX,2017,November,2928.0,Texas
2017-10-01,TX,2017,October,2879.0,Texas
2017-09-01,TX,2017,September,2868.0,Texas
2018-04-01,TX,2018,April,2989.0,Texas
2018-08-01,TX,2018,August,3027.0,Texas
2018-12-01,TX,2018,December,2971.0,Texas
2018-02-01,TX,2018,February,2987.0,Texas
2018-01-01,TX,2018,January,2969.0,Texas
2018-07-01,TX,2018,July,2975.0,Texas
2018-06-01,TX,2018,June,2997.0,Texas
2018-03-01,TX,2018,March,2977.0,Texas
2018-05-01,TX,2018,May,2960.0,Texas
2018-11-01,TX,2018,November,3011.0,Texas
2018-10-01,TX,2018,October,3036.0,Texas
2018-09-01,TX,2018,September,3035.0,Texas
2019-04-01,TX,2019,April,2961.0,Texas
2019-08-01,TX,2019,August,2978.0,Texas
2019-12-01,TX,2019,December,3123.0,Texas
2019-02-01,TX,2019,February,2912.0,Texas
2019-01-01,TX,2019,January,2968.0,Texas
2019-07-01,TX,2019,July,2957.0,Texas
2019-06-01,TX,2019,June,2952.0,Texas
2019-03-01,TX,2019,March,2954.0,Texas
2019-05-01,TX,2019,May,2979.0,Texas
2019-11-01,TX,2019,November,3050.0,Texas
2019-10-01,TX,2019,October,3005.0,Texas
2019-09-01,TX,2019,September,2956.0,Texas
2020-04-01,TX,2020,April,3386.0,Texas
2020-08-01,TX,2020,August,3888.0,Texas
2020-12-01,TX,2020,December,4154.0,Texas
2020-02-01,TX,2020,February,3258.0,Texas
2020-01-01,TX,2020,January,3186.0,Texas
2020-07-01,TX,2020,July,3744.0,Texas
2020-06-01,TX,2020,June,3613.0,Texas
2020-03-01,TX,2020,March,3291.0,Texas
2020-05-01,TX,2020,May,3497.0,Texas
2020-11-01,TX,2020,November,4065.0,Texas
2020-10-01,TX,2020,October,4015.0,Texas
2020-09-01,TX,2020,September,3985.0,Texas
2021-02-01,TX,2021,February,4347.0,Texas
2021-01-01,TX,2021,January,4251.0,Texas
2021-03-01,TX,2021,March,4506.0,Texas
2015-04-01,US,2015,April,48748.0,United States
2015-08-01,US,2015,August,50834.0,United States
2015-12-01,US,2015,December,52623.0,United States
2015-02-01,US,2015,February,47725.0,United States
2015-01-01,US,2015,January,47523.0,United States
2015-07-01,US,2015,July,50301.0,United States
2015-06-01,US,2015,June,49691.0,United States
2015-03-01,US,2015,March,48198.0,United States
2015-05-01,US,2015,May,49293.0,United States
2015-11-01,US,2015,November,52386.0,United States
2015-10-01,US,2015,October,52114.0,United States
2015-09-01,US,2015,September,51575.0,United States
2016-04-01,US,2016,April,55763.0,United States
2016-08-01,US,2016,August,59417.0,United States
2016-12-01,US,2016,December,63938.0,United States
2016-02-01,US,2016,February,53834.0,United States
2016-01-01,US,2016,January,52902.0,United States
2016-07-01,US,2016,July,58525.0,United States
2016-06-01,US,2016,June,57428.0,United States
2016-03-01,US,2016,March,54781.0,United States
2016-05-01,US,2016,May,56465.0,United States
2016-11-01,US,2016,November,62340.0,United States
2016-10-01,US,2016,October,61062.0,United States
2016-09-01,US,2016,September,60147.0,United States
2017-04-01,US,2017,April,67493.0,United States
2017-08-01,US,2017,August,69988.0,United States
2017-12-01,US,2017,December,70699.0,United States
2017-02-01,US,2017,February,66189.0,United States
2017-01-01,US,2017,January,65571.0,United States
2017-07-01,US,2017,July,69504.0,United States
2017-06-01,US,2017,June,69153.0,United States
2017-03-01,US,2017,March,66858.0,United States
2017-05-01,US,2017,May,68370.0,United States
2017-11-01,US,2017,November,70723.0,United States
2017-10-01,US,2017,October,70690.0,United States
2017-09-01,US,2017,September,70599.0,United States
2018-04-01,US,2018,April,69042.0,United States
2018-08-01,US,2018,August,68714.0,United States
2018-12-01,US,2018,December,67850.0,United States
2018-02-01,US,2018,February,69745.0,United States
2018-01-01,US,2018,January,70122.0,United States
2018-07-01,US,2018,July,68728.0,United States
2018-06-01,US,2018,June,68714.0,United States
2018-03-01,US,2018,March,69364.0,United States
2018-05-01,US,2018,May,68789.0,United States
2018-11-01,US,2018,November,68102.0,United States
2018-10-01,US,2018,October,68404.0,United States
2018-09-01,US,2018,September,68421.0,United States
2019-04-01,US,2019,April,67736.0,United States
2019-08-01,US,2019,August,68371.0,United States
2019-12-01,US,2019,December,71130.0,United States
2019-02-01,US,2019,February,67631.0,United States
2019-01-01,US,2019,January,67697.0,United States
2019-07-01,US,2019,July,68023.0,United States
2019-06-01,US,2019,June,67787.0,United States
2019-03-01,US,2019,March,67727.0,United States
2019-05-01,US,2019,May,67795.0,United States
2019-11-01,US,2019,November,70357.0,United States
2019-10-01,US,2019,October,69371.0,United States
2019-09-01,US,2019,September,68757.0,United States
2020-04-01,US,2020,April,77017.0,United States
